rcv   470.741    A    101   0    71651
snd   470.741    D    71701 50   101
snd   470.741    D    71751 50   101
rcv   471.738    A    101   0    71701
snd   471.738    D    71801 50   101
rcv   471.738    A    101   0    71751
snd   471.738    D    71851 50   101
snd   471.738    D    71901 50   101
rcv   471.738    A    101   0    71801
snd   471.738    D    71951 50   101
rcv   471.738    A    101   0    71851
snd   471.738    D    72001 50   101
snd   471.738    D    72051 50   101
rcv   471.738    A    101   0    71901
snd   472.735    D    72101 50   101
snd   472.735    D    72151 50   101
rcv   472.735    A    101   0    71951
snd   472.735    D    72201 50   101
snd   472.735    D    72251 50   101
rcv   472.735    A    101   0    72001
snd   472.735    D    72301 50   101
rcv   472.735    A    101   0    72051
snd   472.735    D    72351 50   101
snd   472.735    D    72401 50   101
rcv   472.735    A    101   0    72101
snd   473.733    D    72451 50   101
rcv   473.733    A    101   0    72151
snd   473.733    D    72501 50   101
drop  473.733    D    72551 50   101
rcv   473.733    A    101   0    72201
snd   473.733    D    72601 50   101
snd   473.733    D    72651 50   101
rcv   473.733    A    101   0    72251
drop  473.733    D    72701 50   101
rcv   473.733    A    101   0    72301
snd   474.73     D    72751 50   101
rcv   474.73     A    101   0    72351
drop  474.73     D    72801 50   101
rcv   474.73     A    101   0    72401
snd   474.73     D    72851 50   101
rcv   474.73     A    101   0    72451
snd   474.73     D    72901 50   101
rcv   474.73     A    101   0    72501
snd   475.728    D    72951 50   101
rcv   475.728    A    101   0    72551
snd   475.728    D    73001 50   101
rcv   475.728    A    101   0    72551
rcv   475.728    A    101   0    72551
rcv   475.728    A    101   0    72551
rcv   475.728    A    101   0    72551
rcv   475.728    A    101   0    72551
rcv   475.728    A    101   0    72551
rcv   475.728    A    101   0    72551
snd   475.728    D    72551 50   101
snd   475.728    D    72551 50   101
snd   475.728    D    72551 50   101
rcv   475.728    A    101   0    72701
snd   475.728    D    72551 50   101
snd   475.728    D    72551 50   101
rcv   475.728    A    101   0    72701
rcv   475.728    A    101   0    72701
snd   475.728    D    72551 50   101
snd   475.728    D    72701 50   101
snd   475.728    D    73051 50   101
snd   475.728    D    73101 50   101
snd   475.728    D    73151 50   101
rcv   479.717    A    101   0    72701
rcv   479.717    A    101   0    72701
snd   479.717    D    72701 50   101
rcv   479.717    A    101   0    72701
snd   479.717    D    72701 50   101
snd   479.717    D    72701 50   101
rcv   479.717    A    101   0    72801
snd   480.716    D    73201 50   101
rcv   480.716    A    101   0    72801
rcv   480.716    A    101   0    72801
rcv   480.716    A    101   0    72801
rcv   480.716    A    101   0    72801
rcv   480.716    A    101   0    72801
rcv   480.716    A    101   0    72801
snd   480.716    D    73251 50   101
rcv   480.716    A    101   0    72801
snd   480.716    D    72801 50   101
rcv   480.716    A    101   0    72801
snd   480.716    D    72801 50   101
snd   480.716    D    72801 50   101
snd   480.716    D    72801 50   101
rcv   480.716    A    101   0    73301
rcv   480.716    A    101   0    73301
snd   480.716    D    72801 50   101
rcv   480.716    A    101   0    73301
snd   480.716    D    72801 50   101
rcv   480.716    A    101   0    73301
snd   480.716    D    72801 50   101
rcv   480.716    A    101   0    73301
snd   480.716    D    73301 50   101
snd   480.716    D    73351 50   101
rcv   481.713    A    101   0    73301
snd   481.713    D    73401 50   101
rcv   481.713    A    101   0    73301
rcv   481.713    A    101   0    73351
snd   481.713    D    73451 50   101
drop  481.713    D    73501 50   101
rcv   481.713    A    101   0    73401
snd   481.713    D    73551 50   101
drop  481.713    D    73601 50   101
snd   482.71     D    73651 50   101
rcv   482.71     A    101   0    73451
snd   482.71     D    73701 50   101
snd   482.71     D    73751 50   101
rcv   482.71     A    101   0    73501
snd   482.71     D    73801 50   101
rcv   482.71     A    101   0    73501
snd   482.71     D    73851 50   101
rcv   482.71     A    101   0    73501
rcv   482.71     A    101   0    73501
snd   482.71     D    73501 50   101
rcv   482.71     A    101   0    73501
snd   482.71     D    73501 50   101
rcv   482.71     A    101   0    73501
rcv   482.71     A    101   0    73501
snd   482.71     D    73501 50   101
rcv   482.71     A    101   0    73601
snd   483.707    D    73501 50   101
rcv   483.707    A    101   0    73601
snd   483.707    D    73501 50   101
rcv   483.707    A    101   0    73601
rcv   483.707    A    101   0    73601
snd   483.707    D    73601 50   101
rcv   483.707    A    101   0    73601
snd   483.707    D    73601 50   101
rcv   483.707    A    101   0    73901
rcv   483.707    A    101   0    73901
snd   483.707    D    73601 50   101
rcv   483.707    A    101   0    73901
snd   483.707    D    73901 50   101
rcv   483.707    A    101   0    73951
snd   483.707    D    73951 50   101
rcv   483.707    A    101   0    74001
snd   483.707    D    74001 50   101
rcv   483.707    A    101   0    74051
snd   483.707    D    74051 50   101
rcv   483.707    A    101   0    74101
snd   483.707    D    74101 50   101
rcv   483.707    A    101   0    74151
snd   484.703    D    74151 50   101
rcv   484.703    A    101   0    74201
snd   484.703    D    74201 50   101
rcv   484.703    A    101   0    74251
snd   484.703    D    74251 50   101
rcv   484.703    A    101   0    74301
snd   484.703    D    74301 50   101
rcv   484.703    A    101   0    74351
snd   484.703    D    74351 50   101
rcv   484.703    A    101   0    74401
snd   484.703    D    74401 50   101
rcv   484.703    A    101   0    74451
snd   484.703    D    74451 50   101
rcv   484.703    A    101   0    74501
snd   484.703    D    74501 50   101
rcv   484.703    A    101   0    74551
snd   484.703    D    74551 50   101
rcv   484.703    A    101   0    74601
snd   484.703    D    74601 50   101
rcv   484.703    A    101   0    74651
snd   484.703    D    74651 50   101
rcv   484.703    A    101   0    74701
snd   484.703    D    74701 50   101
rcv   484.703    A    101   0    74751
snd   484.703    D    74751 50   101
rcv   484.703    A    101   0    74801
snd   484.703    D    74801 50   101
rcv   485.701    A    101   0    74851
snd   485.701    D    74851 50   101
rcv   485.701    A    101   0    74901
snd   485.701    D    74901 50   101
snd   485.701    D    74951 50   101
rcv   485.701    A    101   0    74951
snd   485.701    D    75001 50   101
drop  485.701    D    75051 50   101
drop  485.701    D    75101 50   101
rcv   485.701    A    101   0    75001
snd   485.701    D    75151 50   101
snd   485.701    D    75201 50   101
drop  485.701    D    75251 50   101
snd   485.701    D    75301 50   101
rcv   485.701    A    101   0    75051
snd   486.7      D    75351 50   101
snd   486.7      D    75401 50   101
rcv   486.7      A    101   0    75051
rcv   486.7      A    101   0    75051
rcv   486.7      A    101   0    75051
rcv   486.7      A    101   0    75051
rcv   486.7      A    101   0    75051
snd   486.7      D    75051 50   101
snd   486.7      D    75051 50   101
rcv   486.7      A    101   0    75101
snd   486.7      D    75051 50   101
snd   486.7      D    75051 50   101
rcv   486.7      A    101   0    75101
snd   486.7      D    75451 50   101
rcv   486.7      A    101   0    75101
rcv   486.7      A    101   0    75101
rcv   486.7      A    101   0    75101
snd   486.7      D    75101 50   101
drop  486.7      D    75101 50   101
rcv   486.7      A    101   0    75251
snd   486.7      D    75101 50   101
rcv   486.7      A    101   0    75251
snd   487.698    D    75501 50   101
snd   487.698    D    75551 50   101
rcv   487.698    A    101   0    75251
snd   487.698    D    75601 50   101
rcv   487.698    A    101   0    75251
snd   487.698    D    75251 50   101
drop  487.698    D    75251 50   101
rcv   487.698    A    101   0    75251
snd   487.698    D    75651 50   101
snd   487.698    D    75251 50   101
snd   487.698    D    75701 50   101
rcv   487.698    A    101   0    75651
snd   487.698    D    75751 50   101
rcv   487.698    A    101   0    75701
snd   487.698    D    75801 50   101
snd   487.698    D    75851 50   101
rcv   487.698    A    101   0    75701
snd   487.698    D    75901 50   101
rcv   487.698    A    101   0    75751
snd   488.695    D    75951 50   101
rcv   488.695    A    101   0    75801
snd   488.695    D    76001 50   101
snd   488.695    D    76051 50   101
rcv   488.695    A    101   0    75851
snd   488.695    D    76101 50   101
snd   488.695    D    76151 50   101
rcv   488.695    A    101   0    75901
snd   488.695    D    76201 50   101
rcv   488.695    A    101   0    75951
snd   488.695    D    76251 50   101
snd   489.69     D    76301 50   101
rcv   489.69     A    101   0    76001
snd   489.69     D    76351 50   101
drop  489.69     D    76401 50   101
rcv   489.69     A    101   0    76051
snd   489.69     D    76451 50   101
rcv   489.69     A    101   0    76101
snd   489.69     D    76501 50   101
snd   489.69     D    76551 50   101
rcv   495.674    A    101   0    76151
snd   496.672    D    76601 50   101
rcv   496.672    A    101   0    76201
snd   496.672    D    76651 50   101
rcv   496.672    A    101   0    76251
snd   496.672    D    76701 50   101
rcv   496.672    A    101   0    76301
snd   496.672    D    76751 50   101
rcv   497.669    A    101   0    76351
snd   497.669    D    76801 50   101
rcv   497.669    A    101   0    76401
snd   497.669    D    76851 50   101
rcv   497.669    A    101   0    76401
rcv   497.669    A    101   0    76401
rcv   497.669    A    101   0    76401
rcv   497.669    A    101   0    76401
snd   497.669    D    76401 50   101
rcv   497.669    A    101   0    76401
snd   497.669    D    76401 50   101
rcv   497.669    A    101   0    76401
snd   497.669    D    76401 50   101
rcv   497.669    A    101   0    76401
snd   497.669    D    76401 50   101
rcv   497.669    A    101   0    76401
snd   497.669    D    76401 50   101
rcv   497.669    A    101   0    76401
snd   497.669    D    76401 50   101
rcv   497.669    A    101   0    76901
snd   497.669    D    76401 50   101
rcv   498.667    A    101   0    76901
snd   498.667    D    76401 50   101
rcv   498.667    A    101   0    76901
snd   498.667    D    76901 50   101
rcv   498.667    A    101   0    76901
snd   498.667    D    76951 50   101
snd   498.667    D    77001 50   101
rcv   498.667    A    101   0    76901
snd   498.667    D    77051 50   101
rcv   498.667    A    101   0    76901
snd   498.667    D    77101 50   101
rcv   498.667    A    101   0    76901
rcv   498.667    A    101   0    76901
snd   498.667    D    76901 50   101
rcv   498.667    A    101   0    76951
snd   498.667    D    76901 50   101
rcv   498.667    A    101   0    77001
snd   498.667    D    76901 50   101
rcv   499.664    A    101   0    77051
snd   499.664    D    77151 50   101
rcv   499.664    A    101   0    77101
snd   499.664    D    77201 50   101
snd   499.664    D    77251 50   101
drop  499.664    D    77301 50   101
rcv   499.664    A    101   0    77151
snd   499.664    D    77351 50   101
snd   499.664    D    77401 50   101
rcv   499.664    A    101   0    77151
snd   499.664    D    77451 50   101
drop  499.664    D    77501 50   101
rcv   499.664    A    101   0    77151
snd   499.664    D    77551 50   101
drop  499.664    D    77151 50   101
rcv   500.662    A    101   0    77151
snd   500.662    D    77601 50   101
drop  500.662    D    77151 50   101
rcv   500.662    A    101   0    77201
snd   500.662    D    77651 50   101
rcv   500.662    A    101   0    77251
snd   500.662    D    77701 50   101
rcv   500.662    A    101   0    77301
snd   500.662    D    77751 50   101
rcv   500.662    A    101   0    77301
rcv   500.662    A    101   0    77301
rcv   500.662    A    101   0    77301
rcv   500.662    A    101   0    77301
rcv   500.662    A    101   0    77301
rcv   500.662    A    101   0    77301
rcv   500.662    A    101   0    77301
rcv   500.662    A    101   0    77301
snd   500.662    D    77301 50   101
snd   501.66     D    77301 50   101
rcv   501.66     A    101   0    77501
snd   501.66     D    77301 50   101
snd   501.66     D    77301 50   101
rcv   501.66     A    101   0    77501
rcv   501.66     A    101   0    77501
rcv   501.66     A    101   0    77501
drop  501.66     D    77501 50   101
snd   501.66     D    77501 50   101
snd   501.66     D    77301 50   101
snd   501.66     D    77301 50   101
rcv   501.66     A    101   0    77801
snd   501.66     D    77301 50   101
rcv   501.66     A    101   0    77801
rcv   501.66     A    101   0    77801
snd   501.66     D    77801 50   101
rcv   501.66     A    101   0    77801
snd   501.66     D    77851 50   101
drop  501.66     D    77901 50   101
rcv   501.66     A    101   0    77851
snd   501.66     D    77951 50   101
rcv   501.66     A    101   0    77901
snd   502.656    D    78001 50   101
rcv   502.656    A    101   0    77901
rcv   502.656    A    101   0    77901
snd   502.656    D    77901 50   101
snd   502.656    D    78051 50   101
snd   502.656    D    78101 50   101
rcv   502.656    A    101   0    78051
snd   502.656    D    78151 50   101
snd   502.656    D    78201 50   101
rcv   502.656    A    101   0    78101
snd   502.656    D    78251 50   101
snd   502.656    D    78301 50   101
rcv   502.656    A    101   0    78151
snd   502.656    D    78351 50   101
rcv   502.656    A    101   0    78201
snd   503.653    D    78401 50   101
rcv   503.653    A    101   0    78251
snd   503.653    D    78451 50   101
drop  503.653    D    78501 50   101
drop  503.653    D    78551 50   101
rcv   503.653    A    101   0    78301
snd   503.653    D    78601 50   101
rcv   503.653    A    101   0    78351
snd   503.653    D    78651 50   101
rcv   503.653    A    101   0    78401
snd   503.653    D    78701 50   101
rcv   503.653    A    101   0    78451
snd   504.651    D    78751 50   101
rcv   504.651    A    101   0    78501
snd   504.651    D    78801 50   101
rcv   504.651    A    101   0    78501
rcv   504.651    A    101   0    78501
rcv   504.651    A    101   0    78501
rcv   504.651    A    101   0    78501
rcv   504.651    A    101   0    78501
rcv   504.651    A    101   0    78501
snd   504.651    D    78851 50   101
snd   504.651    D    78501 50   101
snd   504.651    D    78501 50   101
drop  504.651    D    78501 50   101
drop  504.651    D    78501 50   101
drop  504.651    D    78501 50   101
rcv   504.651    A    101   0    78551
snd   504.651    D    78901 50   101
snd   504.651    D    78951 50   101
snd   504.651    D    79001 50   101
rcv   504.651    A    101   0    78551
rcv   504.651    A    101   0    78551
rcv   504.651    A    101   0    78551
rcv   504.651    A    101   0    78551
snd   504.651    D    78551 50   101
snd   504.651    D    78551 50   101
drop  505.647    D    78551 50   101
rcv   505.647    A    101   0    79051
rcv   505.647    A    101   0    79051
snd   505.647    D    79051 50   101
snd   505.647    D    79101 50   101
snd   505.647    D    79151 50   101
rcv   505.647    A    101   0    79101
snd   505.647    D    79201 50   101
rcv   505.647    A    101   0    79151
drop  505.647    D    79251 50   101
snd   505.647    D    79301 50   101
rcv   505.647    A    101   0    79201
snd   505.647    D    79351 50   101
rcv   505.647    A    101   0    79251
snd   505.647    D    79401 50   101
rcv   506.646    A    101   0    79251
rcv   506.646    A    101   0    79251
rcv   506.646    A    101   0    79251
snd   506.646    D    79251 50   101
snd   506.646    D    79251 50   101
snd   506.646    D    79451 50   101
rcv   506.646    A    101   0    79451
snd   506.646    D    79501 50   101
rcv   506.646    A    101   0    79451
snd   506.646    D    79551 50   101
snd   506.646    D    79601 50   101
snd   506.646    D    79651 50   101
snd   506.646    D    79701 50   101
snd   506.646    D    79751 50   101
snd   506.646    D    79801 50   101
snd   506.646    D    79851 50   101
snd   506.646    D    79901 50   101
rcv   511.632    A    101   0    79501
rcv   511.632    A    101   0    79551
snd   512.633    D    79951 50   101
rcv   512.633    A    101   0    79601
snd   512.633    D    80001 50   101
snd   512.633    D    80051 50   101
rcv   512.633    A    101   0    79651
snd   512.633    D    80101 50   101
rcv   513.627    A    101   0    79701
snd   513.627    D    80151 50   101
rcv   513.627    A    101   0    79751
snd   513.627    D    80201 50   101
rcv   513.627    A    101   0    79801
snd   513.627    D    80251 50   101
rcv   513.627    A    101   0    79851
snd   513.627    D    80301 50   101
rcv   514.624    A    101   0    79901
snd   514.624    D    80351 50   101
rcv   514.624    A    101   0    79951
snd   514.624    D    80401 50   101
rcv   514.624    A    101   0    80001
snd   514.624    D    80451 50   101
rcv   514.624    A    101   0    80051
drop  514.624    D    80501 50   101
rcv   515.622    A    101   0    80101
snd   515.622    D    80551 50   101
rcv   515.622    A    101   0    80151
snd   515.622    D    80601 50   101
rcv   515.622    A    101   0    80201
snd   515.622    D    80651 50   101
rcv   515.622    A    101   0    80251
snd   515.622    D    80701 50   101
rcv   515.622    A    101   0    80301
drop  515.622    D    80751 50   101
rcv   515.622    A    101   0    80351
snd   516.618    D    80801 50   101
rcv   516.618    A    101   0    80401
snd   516.618    D    80851 50   101
rcv   516.618    A    101   0    80451
snd   516.618    D    80901 50   101
rcv   516.618    A    101   0    80501
snd   516.618    D    80951 50   101
rcv   516.618    A    101   0    80501
rcv   516.618    A    101   0    80501
rcv   516.618    A    101   0    80501
rcv   516.618    A    101   0    80501
rcv   516.618    A    101   0    80501
rcv   516.618    A    101   0    80501
rcv   516.618    A    101   0    80501
rcv   516.618    A    101   0    80501
snd   517.615    D    80501 50   101
drop  517.615    D    80501 50   101
snd   517.615    D    80501 50   101
snd   517.615    D    80501 50   101
rcv   517.615    A    101   0    80751
snd   517.615    D    80501 50   101
rcv   517.615    A    101   0    80751
rcv   517.615    A    101   0    80751
rcv   517.615    A    101   0    80751
snd   517.615    D    80751 50   101
snd   517.615    D    80751 50   101
snd   517.615    D    80501 50   101
rcv   517.615    A    101   0    81001
snd   517.615    D    80501 50   101
rcv   517.615    A    101   0    81001
rcv   517.615    A    101   0    81001
snd   517.615    D    81001 50   101
rcv   517.615    A    101   0    81001
snd   517.615    D    81051 50   101
snd   517.615    D    81101 50   101
rcv   517.615    A    101   0    81051
snd   517.615    D    81151 50   101
rcv   517.615    A    101   0    81101
snd   518.614    D    81201 50   101
rcv   518.614    A    101   0    81151
snd   518.614    D    81251 50   101
rcv   518.614    A    101   0    81201
snd   518.614    D    81301 50   101
rcv   518.614    A    101   0    81251
snd   518.614    D    81351 50   101
rcv   518.614    A    101   0    81301
snd   518.614    D    81401 50   101
rcv   518.614    A    101   0    81351
snd   519.611    D    81451 50   101
snd   519.611    D    81501 50   101
rcv   519.611    A    101   0    81401
snd   519.611    D    81551 50   101
rcv   519.611    A    101   0    81451
snd   519.611    D    81601 50   101
rcv   519.611    A    101   0    81501
snd   519.611    D    81651 50   101
drop  519.611    D    81701 50   101
rcv   519.611    A    101   0    81551
snd   519.611    D    81751 50   101
rcv   519.611    A    101   0    81601
snd   520.609    D    81801 50   101
rcv   520.609    A    101   0    81651
snd   520.609    D    81851 50   101
rcv   520.609    A    101   0    81701
snd   520.609    D    81901 50   101
snd   520.609    D    81951 50   101
rcv   520.609    A    101   0    81701
rcv   520.609    A    101   0    81701
rcv   520.609    A    101   0    81701
rcv   520.609    A    101   0    81701
rcv   520.609    A    101   0    81701
snd   520.609    D    81701 50   101
snd   520.609    D    81701 50   101
snd   520.609    D    81701 50   101
rcv   520.609    A    101   0    82001
snd   520.609    D    81701 50   101
rcv   520.609    A    101   0    82001
rcv   520.609    A    101   0    82001
snd   520.609    D    82001 50   101
rcv   520.609    A    101   0    82001
snd   520.609    D    82051 50   101
snd   521.605    D    82101 50   101
rcv   521.605    A    101   0    82051
snd   521.605    D    82151 50   101
rcv   521.605    A    101   0    82101
snd   521.605    D    82201 50   101
rcv   521.605    A    101   0    82151
snd   521.605    D    82251 50   101
snd   521.605    D    82301 50   101
rcv   521.605    A    101   0    82201
snd   521.605    D    82351 50   101
rcv   521.605    A    101   0    82251
snd   521.605    D    82401 50   101
rcv   522.602    A    101   0    82301
snd   522.602    D    82451 50   101
rcv   522.602    A    101   0    82351
snd   522.602    D    82501 50   101
rcv   522.602    A    101   0    82401
snd   522.602    D    82551 50   101
snd   522.602    D    82601 50   101
rcv   522.602    A    101   0    82451
snd   522.602    D    82651 50   101
rcv   522.602    A    101   0    82501
drop  522.602    D    82701 50   101
rcv   522.602    A    101   0    82551
snd   523.601    D    82751 50   101
drop  523.601    D    82801 50   101
rcv   523.601    A    101   0    82601
snd   523.601    D    82851 50   101
snd   523.601    D    82901 50   101
rcv   523.601    A    101   0    82651
snd   523.601    D    82951 50   101
rcv   523.601    A    101   0    82701
snd   523.601    D    83001 50   101
drop  523.601    D    83051 50   101
rcv   523.601    A    101   0    82701
rcv   523.601    A    101   0    82701
rcv   523.601    A    101   0    82701
rcv   523.601    A    101   0    82701
rcv   523.601    A    101   0    82701
snd   523.601    D    83101 50   101
rcv   523.601    A    101   0    82701
snd   523.601    D    82701 50   101
snd   524.596    D    82701 50   101
snd   524.596    D    82701 50   101
drop  524.596    D    82701 50   101
rcv   524.596    A    101   0    82801
snd   524.596    D    82701 50   101
rcv   524.596    A    101   0    82801
rcv   524.596    A    101   0    82801
rcv   524.596    A    101   0    82801
snd   524.596    D    82801 50   101
snd   524.596    D    82801 50   101
snd   524.596    D    83151 50   101
rcv   524.596    A    101   0    83051
snd   524.596    D    83201 50   101
snd   524.596    D    83251 50   101
rcv   524.596    A    101   0    83051
snd   524.596    D    83301 50   101
rcv   524.596    A    101   0    83051
rcv   524.596    A    101   0    83051
snd   524.596    D    83051 50   101
rcv   524.596    A    101   0    83051
rcv   524.596    A    101   0    83051
snd   524.596    D    83051 50   101
snd   524.596    D    83051 50   101
rcv   524.596    A    101   0    83351
snd   524.596    D    83051 50   101
rcv   524.596    A    101   0    83351
snd   525.595    D    83351 50   101
snd   525.595    D    83401 50   101
snd   525.595    D    83451 50   101
drop  525.595    D    83501 50   101
snd   525.595    D    83551 50   101
snd   525.595    D    83601 50   101
snd   525.595    D    83651 50   101
drop  525.595    D    83701 50   101
snd   525.595    D    83751 50   101
snd   525.595    D    83801 50   101
rcv   527.588    A    101   0    83351
rcv   527.588    A    101   0    83351
rcv   527.588    A    101   0    83401
snd   528.587    D    83851 50   101
rcv   528.587    A    101   0    83451
snd   528.587    D    83901 50   101
rcv   528.587    A    101   0    83501
snd   529.588    D    83951 50   101
rcv   529.588    A    101   0    83501
rcv   529.588    A    101   0    83501
rcv   529.588    A    101   0    83501
rcv   529.588    A    101   0    83501
rcv   529.588    A    101   0    83501
rcv   529.588    A    101   0    83501
rcv   529.588    A    101   0    83501
rcv   529.588    A    101   0    83501
snd   529.588    D    83501 50   101
snd   529.588    D    83501 50   101
snd   529.588    D    83501 50   101
snd   529.588    D    83501 50   101
rcv   529.588    A    101   0    83701
snd   529.588    D    83501 50   101
snd   529.588    D    83501 50   101
rcv   529.588    A    101   0    83701
snd   529.588    D    83501 50   101
rcv   530.581    A    101   0    83701
snd   530.581    D    84001 50   101
rcv   530.581    A    101   0    83701
snd   530.581    D    83701 50   101
rcv   530.581    A    101   0    83701
snd   530.581    D    83701 50   101
drop  530.581    D    83701 50   101
rcv   530.581    A    101   0    83701
snd   530.581    D    84051 50   101
rcv   530.581    A    101   0    83701
snd   530.581    D    83701 50   101
rcv   530.581    A    101   0    83701
snd   530.581    D    83701 50   101
rcv   530.581    A    101   0    84051
snd   530.581    D    83701 50   101
snd   530.581    D    84101 50   101
rcv   530.581    A    101   0    84051
snd   530.581    D    84151 50   101
rcv   530.581    A    101   0    84101
snd   530.581    D    84201 50   101
rcv   530.581    A    101   0    84101
rcv   530.581    A    101   0    84101
rcv   530.581    A    101   0    84101
rcv   530.581    A    101   0    84151
snd   531.579    D    84251 50   101
snd   531.579    D    84101 50   101
rcv   531.579    A    101   0    84201
snd   531.579    D    84101 50   101
rcv   531.579    A    101   0    84251
snd   531.579    D    84301 50   101
drop  531.579    D    84351 50   101
rcv   531.579    A    101   0    84301
snd   531.579    D    84401 50   101
rcv   531.579    A    101   0    84301
rcv   531.579    A    101   0    84301
rcv   531.579    A    101   0    84351
snd   531.579    D    84301 50   101
rcv   532.575    A    101   0    84351
rcv   532.575    A    101   0    84351
snd   532.575    D    84451 50   101
rcv   532.575    A    101   0    84351
snd   532.575    D    84351 50   101
snd   532.575    D    84351 50   101
drop  532.575    D    84501 50   101
rcv   532.575    A    101   0    84501
snd   532.575    D    84551 50   101
rcv   532.575    A    101   0    84501
rcv   532.575    A    101   0    84501
snd   532.575    D    84601 50   101
rcv   532.575    A    101   0    84501
snd   532.575    D    84501 50   101
snd   532.575    D    84501 50   101
rcv   532.575    A    101   0    84651
snd   532.575    D    84651 50   101
rcv   532.575    A    101   0    84651
snd   532.575    D    84701 50   101
snd   532.575    D    84751 50   101
rcv   532.575    A    101   0    84701
snd   532.575    D    84801 50   101
rcv   532.575    A    101   0    84751
snd   533.574    D    84851 50   101
snd   533.574    D    84901 50   101
rcv   533.574    A    101   0    84801
snd   533.574    D    84951 50   101
rcv   533.574    A    101   0    84851
snd   533.574    D    85001 50   101
snd   533.574    D    85051 50   101
rcv   533.574    A    101   0    84901
snd   533.574    D    85101 50   101
rcv   533.574    A    101   0    84951
snd   533.574    D    85151 50   101
rcv   533.574    A    101   0    85001
snd   534.571    D    85201 50   101
drop  534.571    D    85251 50   101
rcv   534.571    A    101   0    85051
snd   534.571    D    85301 50   101
drop  534.571    D    85351 50   101
rcv   534.571    A    101   0    85101
snd   534.571    D    85401 50   101
rcv   534.571    A    101   0    85151
snd   534.571    D    85451 50   101
snd   534.571    D    85501 50   101
rcv   534.571    A    101   0    85201
drop  534.571    D    85551 50   101
snd   534.571    D    85601 50   101
drop  535.569    D    85651 50   101
rcv   535.569    A    101   0    85251
drop  535.569    D    85701 50   101
rcv   535.569    A    101   0    85251
rcv   535.569    A    101   0    85251
rcv   535.569    A    101   0    85251
rcv   535.569    A    101   0    85251
rcv   535.569    A    101   0    85251
snd   535.569    D    85251 50   101
snd   535.569    D    85251 50   101
snd   535.569    D    85251 50   101
rcv   535.569    A    101   0    85351
drop  535.569    D    85251 50   101
snd   535.569    D    85751 50   101
rcv   535.569    A    101   0    85351
rcv   535.569    A    101   0    85351
rcv   535.569    A    101   0    85351
snd   535.569    D    85351 50   101
snd   535.569    D    85351 50   101
snd   535.569    D    85801 50   101
rcv   535.569    A    101   0    85551
snd   536.565    D    85851 50   101
rcv   536.565    A    101   0    85551
rcv   536.565    A    101   0    85551
rcv   536.565    A    101   0    85551
snd   536.565    D    85551 50   101
snd   536.565    D    85551 50   101
snd   536.565    D    85901 50   101
rcv   536.565    A    101   0    85651
snd   536.565    D    85951 50   101
rcv   536.565    A    101   0    85651
snd   536.565    D    86001 50   101
rcv   536.565    A    101   0    85651
snd   536.565    D    86051 50   101
drop  536.565    D    85651 50   101
rcv   536.565    A    101   0    85651
snd   536.565    D    86101 50   101
rcv   536.565    A    101   0    85651
snd   536.565    D    85651 50   101
rcv   536.565    A    101   0    85651
snd   536.565    D    85651 50   101
rcv   536.565    A    101   0    85651
snd   536.565    D    85651 50   101
rcv   536.565    A    101   0    85701
snd   536.565    D    85651 50   101
snd   536.565    D    86151 50   101
rcv   536.565    A    101   0    85701
rcv   536.565    A    101   0    85701
rcv   537.563    A    101   0    85701
rcv   537.563    A    101   0    85701
snd   537.563    D    85701 50   101
drop  537.563    D    85701 50   101
snd   537.563    D    85701 50   101
rcv   537.563    A    101   0    86201
rcv   537.563    A    101   0    86201
snd   537.563    D    86201 50   101
snd   537.563    D    86251 50   101
snd   537.563    D    86301 50   101
snd   537.563    D    86351 50   101
snd   537.563    D    86401 50   101
snd   537.563    D    86451 50   101
snd   537.563    D    86501 50   101
snd   537.563    D    86551 50   101
snd   537.563    D    86601 50   101
snd   537.563    D    86651 50   101
rcv   543.546    A    101   0    86251
rcv   543.546    A    101   0    86301
rcv   544.544    A    101   0    86351
snd   544.544    D    86701 50   101
rcv   544.544    A    101   0    86401
snd   545.542    D    86751 50   101
drop  545.542    D    86801 50   101
rcv   545.542    A    101   0    86451
snd   545.542    D    86851 50   101
snd   545.542    D    86901 50   101
rcv   545.542    A    101   0    86501
snd   545.542    D    86951 50   101
rcv   545.542    A    101   0    86551
drop  546.54     D    87001 50   101
rcv   546.54     A    101   0    86601
snd   546.54     D    87051 50   101
rcv   546.54     A    101   0    86651
snd   546.54     D    87101 50   101
rcv   546.54     A    101   0    86701
snd   547.536    D    87151 50   101
rcv   547.536    A    101   0    86751
snd   547.536    D    87201 50   101
rcv   547.536    A    101   0    86801
snd   547.536    D    87251 50   101
rcv   548.534    A    101   0    86801
rcv   548.534    A    101   0    86801
rcv   548.534    A    101   0    86801
rcv   548.534    A    101   0    86801
rcv   548.534    A    101   0    86801
rcv   548.534    A    101   0    86801
rcv   548.534    A    101   0    86801
rcv   548.534    A    101   0    86801
snd   548.534    D    86801 50   101
snd   548.534    D    86801 50   101
snd   548.534    D    86801 50   101
rcv   548.534    A    101   0    87001
snd   548.534    D    86801 50   101
snd   548.534    D    86801 50   101
rcv   548.534    A    101   0    87001
rcv   548.534    A    101   0    87001
rcv   548.534    A    101   0    87001
rcv   548.534    A    101   0    87001
snd   548.534    D    87001 50   101
snd   548.534    D    87001 50   101
snd   548.534    D    87001 50   101
rcv   548.534    A    101   0    87301
